10,1698
10.05,1632
10.1,1744
10.15,1702
10.2,1736
10.25,1657
10.3,1755
10.35,1649
10.4,1655
10.45,1740
10.5,1736
10.55,1781
10.6,1707
10.65,1725
10.7,1791
10.75,1713
10.8,1752
10.85,1725
10.9,1702
10.95,1722
11,1782
11.05,1763
11.1,1733
11.15,1704
11.2,1653
11.25,1735
11.3,1699
11.35,1713
11.4,1729
11.45,1763
11.5,1705
11.55,1776
11.6,1782
11.65,1764
11.7,1749
11.75,1779
11.8,1771
11.85,1775
11.9,1840
11.95,1791
12,1747
12.05,1753
12.1,1749
12.15,1758
12.2,1694
12.25,1728
12.3,1802
12.35,1708
12.4,1755
12.45,1673
12.5,1697
12.55,1708
12.6,1777
12.65,1708
12.7,1803
12.75,1739
12.8,1697
12.85,1659
12.9,1725
12.95,1815
13,1738
13.05,1858
13.1,1783
13.15,1758
13.2,1832
13.25,1901
13.3,1797
13.35,1872
13.4,1817
13.45,1860
13.5,1824
13.55,1802
13.6,1744
13.65,1697
13.7,1848
13.75,1761
13.8,1737
13.85,1690
13.9,1686
13.95,1650
14,1624
14.05,1637
14.1,1669
14.15,1671
14.2,1708
14.25,1661
14.3,1610
14.35,1670
14.4,1673
14.45,1608
14.5,1613
14.55,1600
14.6,1607
14.65,1576
14.7,1603
14.75,1643
14.8,1599
14.85,1602
14.9,1500
14.95,1582
15,1632
15.05,1619
15.1,1601
15.15,1595
15.2,1574
15.25,1526
15.3,1589
15.35,1590
15.4,1581
15.45,1563
15.5,1606
15.55,1595
15.6,1527
15.65,1601
15.7,1533
15.75,1547
15.8,1541
15.85,1497
15.9,1510
15.95,1493
16,1545
16.05,1490
16.1,1567
16.15,1483
16.2,1495
16.25,1523
16.3,1544
16.35,1498
16.4,1494
16.45,1452
16.5,1437
16.55,1460
16.6,1444
16.65,1533
16.7,1523
16.75,1463
16.8,1496
16.85,1503
16.9,1441
16.95,1453
17,1442
17.05,1403
17.1,1465
17.15,1440
17.2,1467
17.25,1446
17.3,1506
17.35,1476
17.4,1406
17.45,1392
17.5,1460
17.55,1447
17.6,1413
17.65,1413
17.7,1415
17.75,1438
17.8,1489
17.85,1426
17.9,1424
17.95,1414
18,1494
18.05,1407
18.1,1420
18.15,1437
18.2,1444
18.25,1477
18.3,1458
18.35,1391
18.4,1469
18.45,1437
18.5,1427
18.55,1458
18.6,1389
18.65,1486
18.7,1465
18.75,1461
18.8,1441
18.85,1429
18.9,1418
18.95,1422
19,1370
19.05,1511
19.1,1428
19.15,1389
19.2,1468
19.25,1402
19.3,1477
19.35,1436
19.4,1434
19.45,1495
19.5,1493
19.55,1492
19.6,1407
19.65,1476
19.7,1377
19.75,1371
19.8,1423
19.85,1379
19.9,1403
19.95,1508
20,1505
20.05,1453
20.1,1414
20.15,1395
20.2,1464
20.25,1414
20.3,1472
20.35,1495
20.4,1669
20.45,1805
20.5,1557
20.55,1515
20.6,1471
20.65,1516
20.7,1402
20.75,1410
20.8,1432
20.85,1453
20.9,1436
20.95,1496
21,1395
21.05,1371
21.1,1364
21.15,1396
21.2,1400
21.25,1386
21.3,1399
21.35,1434
21.4,1494
21.45,1420
21.5,1439
21.55,1411
21.6,1432
21.65,1408
21.7,1428
21.75,1389
21.8,1453
21.85,1409
21.9,1440
21.95,1398
22,1428
22.05,1353
22.1,1396
22.15,1386
22.2,1439
22.25,1442
22.3,1376
