6388.9956 18.026152 18.026165 18.026165 4.00 0 1637402 751378 514425 10241 11913 0 944 971 520 2729 0.0072797469 0.77967397 0.37857704 3.9223344 3.8048106 2534.6336 1909.0138 3511.6261 3958.7218 101606.0 99678.0 127451.0 132636.0 96661.0 94881.0 119752.0 124246.0 3.6079379 3.6112003 3.5603578 3.5486336 102.204 0.442966 0.430349 -1.85376
6399.0004 17.997016 17.997015 17.997015 4.00 0 1626518 756922 521134 9573 10865 0 944 971 520 2729 0.0066837929 0.76563996 0.37296741 4.0070272 3.9865027 2220.5991 1771.5771 3217.5793 3655.5315 103511.0 101343.0 129107.0 134470.0 98346.0 96511.0 121390.0 126258.0 3.773808 3.7763853 3.7245622 3.7171606 102.175 0.443225 0.430019 -1.87189
6408.9869 17.967976 17.968015 17.967965 4.00 0 1628493 769487 532886 8414 9542 0 944 971 520 2729 0.0058628035 0.75036936 0.36712989 4.0070995 3.9912966 1928.3547 1604.2802 2823.03 3187.2817 103569.0 101582.0 129281.0 135290.0 98308.0 96809.0 121828.0 126932.0 3.769791 3.7793421 3.7325318 3.7144755 102.152 0.442976 0.430276 -1.80813
6418.9887 17.939031 17.939015 17.938965 4.00 0 1629045 780686 543851 7804 8876 0 944 971 520 2729 0.0054517502 0.73624138 0.3612095 4.007063 3.9873725 1842.1922 1452.686 2686.6368 2894.7474 104205.0 102778.0 130636.0 135730.0 98965.0 97698.0 122661.0 127339.0 3.7721741 3.7694506 3.7185616 3.7137539 102.118 0.442707 0.429812 -1.8063
6429.006 17.910182 17.910165 17.910165 4.00 0 1630780 792825 555511 7486 8521 0 944 971 520 2729 0.0052281334 0.7218579 0.35542488 4.0069123 3.9852435 1639.1873 1412.5188 2646.1115 2823.5303 104894.0 102502.0 131325.0 136909.0 99374.0 97557.0 123519.0 128258.0 3.7619814 3.7733162 3.7254496 3.7083126 102.096 0.442912 0.429972 -1.86596
6439.0039 17.881425 17.881415 17.881415 4.00 0 1628614 802378 565756 7001 7978 0 944 971 520 2729 0.0049014849 0.70853615 0.34912534 4.0069405 3.9874938 1590.0244 1348.3754 2417.8184 2622.1534 104817.0 103026.0 131485.0 137186.0 99340.0 97826.0 123516.0 128546.0 3.7624707 3.764959 3.7206499 3.7084845 102.071 0.442989 0.429565 -1.81743
6449.0 17.852764 17.852765 17.852765 4.00 0 1627415 812903 576581 6410 7301 0 944 971 520 2729 0.0044888596 0.69475157 0.34320279 4.0068374 3.9890214 1483.8594 1203.6014 2207.4378 2406.1875 105627.0 102895.0 131769.0 137840.0 100302.0 97753.0 123770.0 129080.0 3.770664 3.7669661 3.7199904 3.7058368 102.044 0.442885 0.429645 -1.80404
6458.9932 17.824195 17.824215 17.824215 4.00 0 1622508 822542 586816 6285 7167 0 944 971 520 2729 0.0044198071 0.67992828 0.33739333 4.0069891 3.9798237 1402.8931 1231.7848 2173.7023 2358.8552 105710.0 103257.0 132455.0 137443.0 100325.0 98319.0 124090.0 128716.0 3.7679475 3.7750931 3.7090358 3.7057434 102.021 0.443262 0.430261 -1.82071
6468.9844 17.79572 17.795765 17.795715 4.00 0 1628837 837951 600876 5946 6773 0 944 971 520 2729 0.0041605929 0.66524188 0.33227712 4.007176 3.9856579 1355.159 1175.2334 2046.1263 2196.8489 106692.0 104989.0 133131.0 139114.0 101292.0 99735.0 124986.0 130350.0 3.7686886 3.7651821 3.7173334 3.708455 101.993 0.442826 0.429922 -1.83165
6478.9902 17.767336 17.767365 17.767315 4.00 0 1625628 848615 612076 5842 6665 0 944 971 520 2729 0.0041023362 0.65060811 0.32645398 4.0069718 3.9864339 1299.7252 1195.5116 2006.1327 2164.1264 106949.0 104924.0 133278.0 138722.0 101505.0 99526.0 125044.0 129880.0 3.7680099 3.7596067 3.7149046 3.7040301 101.968 0.4429 0.429393 -1.93148
6488.9758 17.739045 17.739115 17.739065 4.00 0 1627702 862112 624945 5675 6481 0 944 971 520 2729 0.0039839976 0.63608634 0.3214268 4.0072445 3.9835331 1257.7785 1172.9114 1886.5741 2164.0847 107146.0 105608.0 133452.0 140336.0 101626.0 100320.0 125157.0 131171.0 3.7654634 3.7656208 3.7143754 3.6986832 101.939 0.44292 0.429325 -1.88817
6498.9755 17.710846 17.710915 17.710865 4.00 0 1626366 874516 636968 5704 6515 0 944 971 520 2729 0.0040081899 0.62096333 0.31665669 4.0070304 3.9792614 1260.621 1226.3238 1954.3718 2074.3065 108181.0 105679.0 134795.0 140746.0 102551.0 100310.0 126365.0 131658.0 3.7622013 3.7625485 3.7114557 3.7006371 101.91 0.442675 0.428424 -1.94114
6508.9903 17.682737 17.682765 17.682715 4.00 0 1623969 884992 646799 5720 6525 0 944 971 520 2729 0.0040202708 0.60756638 0.31324929 4.00724 3.9859811 1328.3114 1238.5267 1921.254 2036.9561 108721.0 106359.0 134695.0 141601.0 103181.0 101062.0 126396.0 132389.0 3.7668432 3.7660102 3.7141133 3.6991075 101.889 0.442807 0.429545 -1.77833
6519.0018 17.654719 17.654715 17.654715 4.00 0 1622821 896591 655130 5961 6813 0 944 971 520 2729 0.0042006885 0.59382341 0.31347636 4.0071635 3.9886576 1367.466 1268.5111 2004.3501 2173.426 109026.0 106171.0 135325.0 140909.0 103133.0 100938.0 126922.0 131648.0 3.7545299 3.7679664 3.7132378 3.6961914 101.861 0.442775 0.430349 -1.7956
6519.5023 17.65332 17.653315 17.653315 4.00 0 1625276 898322 656460 5964 6819 0 944 971 520 2729 0.0041980334 0.59340507 0.31337755 4.0068554 3.9859005 1292.7799 1350.1746 2059.6414 2117.2612 109447.0 107041.0 136135.0 141442.0 103541.0 101559.0 127655.0 132241.0 3.7545267 3.759672 3.7115418 3.698112 101.839 0.442494 0.43003 -1.7447
6520.0742 17.651922 17.651715 17.651915 4.00 0 1625152 898560 656617 5956 6813 0 944 971 520 2729 0.0041946598 0.59306354 0.31340341 4.0072342 3.9872726 1362.0165 1317.2209 1983.4442 2150.7773 109242.0 106883.0 136482.0 142335.0 103498.0 101308.0 127935.0 133017.0 3.7606611 3.755233 3.709297 3.6962688 101.81 0.442844 0.429902 -1.80914
6520.5749 17.650524 17.650315 17.650515 4.00 0 1627701 900805 657991 5981 6844 0 944 971 520 2729 0.0042071434 0.59213366 0.31380943 4.0069776 3.9889226 1407.0758 1286.8803 2025.6087 2124.4902 109501.0 106914.0 135828.0 142379.0 103578.0 101411.0 127340.0 132991.0 3.7541917 3.7586662 3.7115187 3.6951914 102.003 0.442767 0.429098 -1.94362
6521.0043 17.649127 17.649115 17.649115 4.00 0 1626298 900755 657792 5984 6832 0 944 971 520 2729 0.004203392 0.5913264 0.31405658 4.0067696 3.9880294 1348.6588 1331.4917 2031.8809 2120.3785 109471.0 106641.0 135495.0 142293.0 103671.0 101412.0 127025.0 133077.0 3.758295 3.7687952 3.7104688 3.6995581 101.974 0.442442 0.429035 -1.86716
6521.5051 17.647728 17.647715 17.647715 4.00 0 1625795 901057 657928 6089 6963 0 944 971 520 2729 0.004285316 0.5906813 0.31418527 4.0069178 3.9850205 1346.6827 1288.075 2099.805 2229.0383 109344.0 106415.0 136098.0 141923.0 103617.0 101061.0 127346.0 132781.0 3.7615421 3.7636442 3.7035117 3.7005478 101.945 0.442918 0.430035 -1.82919
6522.042 17.646331 17.646215 17.646315 4.00 0 1624318 900877 657750 6164 7041 0 944 971 520 2729 0.004337263 0.58997188 0.31425605 4.007081 3.9777552 1450.0675 1313.4367 2061.6489 2215.8766 109645.0 106526.0 135728.0 142600.0 103823.0 101140.0 127284.0 133381.0 3.7588157 3.7627773 3.7119715 3.7004115 101.923 0.442816 0.429818 -1.77594
6522.5786 17.644934 17.644715 17.644915 4.00 0 1623129 900849 657387 6097 6968 0 944 971 520 2729 0.004295441 0.58927031 0.31477742 4.0072285 3.9800291 1457.8272 1336.489 1967.4622 2206.9515 109386.0 107189.0 135891.0 141770.0 103586.0 101847.0 127408.0 132440.0 3.7589667 3.7646198 3.7103901 3.6948653 101.895 0.442552 0.430268 -1.77991
6523.0796 17.643537 17.643315 17.643515 4.00 0 1623990 901979 657955 6279 7175 0 944 971 520 2729 0.0044207003 0.58854599 0.31516801 4.0068781 3.983865 1441.8498 1297.9487 2172.1173 2263.8725 109107.0 106696.0 135328.0 142095.0 103331.0 101252.0 126908.0 132893.0 3.7588691 3.7605466 3.7118758 3.6997949 101.873 0.442781 0.429967 -1.78751
6523.5272 17.642141 17.642065 17.642165 4.00 0 1626289 903810 659055 6225 7113 0 944 971 520 2729 0.0043763016 0.58793135 0.31552635 4.0072586 3.9807446 1407.9856 1348.6464 2082.3579 2274.3699 108792.0 107408.0 136093.0 142736.0 103169.0 102049.0 127731.0 133201.0 3.7635216 3.765335 3.7152637 3.6911277 101.852 0.442992 0.431115 -1.61863
6524.0641 17.640743 17.640565 17.640765 4.00 0 1624675 903897 658796 6211 7098 0 944 971 520 2729 0.0043714137 0.58684149 0.31601609 4.0069344 3.986656 1415.0294 1375.2391 2077.2648 2231.3407 109684.0 107771.0 135678.0 142376.0 103878.0 102321.0 127286.0 133006.0 3.7583891 3.7623709 3.713359 3.6945814 101.826 0.442835 0.430649 -1.80165
6524.494 17.639347 17.639365 17.639365 4.00 0 1623356 903397 658095 6280 7166 0 944 971 520 2729 0.0044168805 0.58658273 0.31652764 4.0071136 3.9799677 1483.1855 1373.5953 2058.6641 2251.2827 109836.0 106662.0 135371.0 141745.0 104153.0 101200.0 126896.0 132735.0 3.7636736 3.7603523 3.7106368 3.7045526 101.803 0.442609 0.429609 -1.90034
6525.0671 17.637951 17.637765 17.637965 4.00 0 1623454 904052 658177 6234 7127 0 944 971 520 2729 0.0043925769 0.58591757 0.31712851 4.0070099 3.9876534 1407.3792 1332.0844 2192.7973 2194.7873 109894.0 106756.0 135941.0 141538.0 104154.0 101244.0 127452.0 132301.0 3.761072 3.7586336 3.711015 3.6973328 101.779 0.44281 0.430212 -1.78189
6525.5685 17.636556 17.636365 17.636565 4.00 0 1631823 909445 661763 6232 7136 0 944 971 520 2729 0.0043755545 0.58510835 0.31764465 4.0071949 3.9848874 1440.6271 1316.5865 2210.5178 2168.7811 110326.0 107176.0 137401.0 142859.0 104587.0 101511.0 128659.0 133466.0 3.7616387 3.753344 3.7054259 3.6943546 101.754 0.442706 0.430087 -1.74539
6526.0521 17.63516 17.635015 17.635165 4.00 0 1632814 910572 662101 6517 7460 0 944 971 520 2729 0.0045714426 0.58447606 0.3183734 4.0071443 3.9833834 1535.9225 1416.6271 2176.3994 2331.2835 110436.0 107566.0 137037.0 143117.0 104509.0 101975.0 128465.0 133670.0 3.754912 3.756527 3.7100637 3.6935546 102.196 0.442968 0.430226 -1.78107
6526.518 17.633765 17.633715 17.633765 4.00 0 1632493 910828 661849 6312 7219 0 944 971 520 2729 0.0044246296 0.58399793 0.31903578 4.0071043 3.9801821 1362.585 1348.8792 2247.0183 2261.3072 110297.0 107358.0 137276.0 143210.0 104451.0 101991.0 128890.0 133585.0 3.7575392 3.7649277 3.7150806 3.689232 102.175 0.44294 0.4298 -1.87386
6527.0736 17.632369 17.632165 17.632365 4.00 0 1631241 910571 661219 6511 7445 0 944 971 520 2729 0.0045666526 0.58351276 0.31970635 4.0068704 3.9762557 1501.0002 1431.1418 2166.0686 2347.0922 109974.0 107480.0 136546.0 143156.0 104220.0 102095.0 128065.0 133571.0 3.7604928 3.763888 3.7119424 3.6904422 102.152 0.443204 0.430391 -1.78637
6527.5753 17.630975 17.630765 17.630965 4.00 0 1629251 910621 660508 6496 7425 0 944 971 520 2729 0.0045599509 0.58223642 0.32083804 4.0069789 3.979233 1487.0303 1342.6157 2203.9036 2392.3636 110697.0 107510.0 137165.0 143219.0 104961.0 102080.0 128669.0 133785.0 3.7626442 3.7624237 3.7116125 3.6936035 102.118 0.442928 0.429613 -1.92505
6528.0953 17.62958 17.629315 17.629565 4.00 0 1627554 910380 659695 6551 7491 0 944 971 520 2729 0.0046052834 0.58145866 0.32180566 4.0068112 3.9859898 1498.4936 1463.2087 2282.1656 2247.6767 109811.0 107608.0 136349.0 143109.0 104065.0 102146.0 127755.0 133643.0 3.7611037 3.7617802 3.708272 3.6937434 102.093 0.442815 0.429944 -1.81031
