twotheta, intensity, esd
29.093, 1343.68297299, 36.2444906514
29.094, 1296.17400403, 35.5912714268
29.095, 1269.61623673, 35.2095266338
29.096, 1343.08697015, 36.2284140771
29.097, 1307.09174869, 35.7696633853
29.098, 1207.08256328, 34.3464684255
29.099, 1173.97725397, 33.8889709613
29.1, 1190.2369987, 34.1171095647
29.101, 1145.87496804, 33.4712209262
29.102, 1163.82411659, 33.7654236534
29.103, 1068.53942764, 32.3224772514
29.104, 1055.7259194, 32.1119465143
29.105, 1049.54337312, 32.0279376831
29.106, 955.666938026, 30.5634994889
29.107, 965.016536632, 30.7212341177
29.108, 858.403563021, 28.9768723225
29.109, 862.609104467, 29.0526154723
29.11, 873.308981599, 29.2309475006
29.111, 839.331708737, 28.6452632205
29.112, 764.72860777, 27.3387683439
29.113, 759.141472971, 27.2438074095
29.114, 736.957699861, 26.848788551
29.115, 807.314898544, 28.1156177025
29.116, 721.960408889, 26.568511383
29.117, 753.509663209, 27.1469077446
29.118, 702.929241849, 26.2261539881
29.119, 747.084117927, 27.0209545867
29.12, 740.573762088, 26.909111846
29.121, 661.293269033, 25.4468664348
29.122, 664.876776449, 25.5280670288
29.123, 678.611792302, 25.7531716937
29.124, 681.131088216, 25.7930613063
29.125, 647.014909377, 25.1598409679
29.126, 650.883231911, 25.2150307616
29.127, 611.387262134, 24.4108209546
29.128, 545.126296529, 23.0516422377
29.129, 533.714228042, 22.8153785066
29.13, 543.663795856, 23.0103972035
29.131, 551.211935026, 23.1643394109
29.132, 543.113966838, 23.0077598452
29.133, 547.922286626, 23.1079261126
29.134, 550.688912223, 23.1628391401
29.135, 487.313303893, 21.7893031382
29.136, 536.55050303, 22.8531846175
29.137, 500.088757143, 22.0752893661
29.138, 502.960433605, 22.1373936575
29.139, 503.597548586, 22.1654357543
29.14, 540.683184296, 22.9460350627
29.141, 499.66674134, 22.0781977592
29.142, 519.217699646, 22.5065346521
29.143, 462.921972514, 21.2590011819
29.144, 458.296533149, 21.1359860892
29.145, 465.348326328, 21.3254690454
29.146, 481.571305544, 21.6849455594
29.147, 477.283139514, 21.5796052993
29.148, 472.506466312, 21.4737408975
29.149, 434.757431293, 20.6061035024
29.15, 416.720608331, 20.1633545549
29.151, 445.691272475, 20.8450518432
29.152, 434.394468195, 20.5889002194
29.153, 421.746125445, 20.3115736945
29.154, 375.06803619, 19.1374056543
29.155, 416.990318094, 20.176404674
29.156, 449.12512748, 20.9370219246
29.157, 389.847002923, 19.5138954689
29.158, 454.365558195, 21.0444682334
29.159, 417.048558529, 20.1792226833
29.16, 408.230409503, 19.9402852219
29.161, 449.092572275, 20.9127776409
29.162, 429.739944875, 20.5070547632
29.163, 430.45733145, 20.4946413201
29.164, 359.761634527, 18.7513317096
29.165, 444.683490348, 20.8207176225
29.166, 408.119676126, 19.9587150249
29.167, 429.13419808, 20.4548573266
29.168, 409.891410849, 19.9975613476
29.169, 418.451836907, 20.1998553172
29.17, 401.726867693, 19.788661268
29.171, 418.30869527, 20.2165290335
29.172, 388.068534199, 19.4737557647
29.173, 378.181943221, 19.2213305457
29.174, 410.225008571, 20.0138367335
29.175, 437.315955914, 20.6809321737
29.176, 433.631004745, 20.5758540139
29.177, 398.609955079, 19.7797239968
29.178, 422.05828258, 20.3030601193
29.179, 376.324050134, 19.1765320135
29.18, 393.591420937, 19.6032773025
29.181, 411.482772806, 20.0513360212
29.182, 398.125421461, 19.7071858105
29.183, 402.376404857, 19.8206568151
29.184, 408.887743024, 19.9723931139
29.185, 372.151990049, 19.0632506319
29.186, 379.02024697, 19.2639378508
29.187, 388.567917374, 19.4742968517
29.188, 405.410666969, 19.897787456
29.189, 374.143281226, 19.115133869
29.19, 377.757588887, 19.1997624749
29.191, 382.882151718, 19.3356790997
29.192, 381.146181492, 19.2973169832
29.193, 345.030547006, 18.3617373168
29.194, 381.360400117, 19.308162808
29.195, 385.29053735, 19.4078422578
29.196, 368.762201744, 18.9644424425
29.197, 394.816504607, 19.6399347099
29.198, 379.807242232, 19.2542347284
29.199, 403.744806634, 19.8639634471
29.2, 380.827762141, 19.3059697342
29.201, 379.657387132, 19.246637861
29.202, 380.622809978, 19.2955797347
29.203, 360.615411836, 18.770339106
29.204, 389.633426562, 19.5032048473
29.205, 360.228452419, 18.7756629787
29.206, 369.027540317, 18.9780880874
29.207, 365.417009762, 18.9433955701
29.208, 360.139256723, 18.7710139613
29.209, 367.970538197, 18.9740056144
29.21, 387.25106281, 19.4572620183
29.211, 383.198152806, 19.3516372622
29.212, 399.762335595, 19.7639999179
29.213, 397.529109185, 19.7260905308
29.214, 411.286654344, 20.0656317356
29.215, 340.553207528, 18.2532300977
29.216, 371.008144152, 19.0547501131
29.217, 398.417349127, 19.7458566726
29.218, 383.400172382, 19.3618393196
29.219, 354.790086164, 18.6448686411
29.22, 391.610385313, 19.577636801
29.221, 371.793153666, 19.0699190588
29.222, 367.40887491, 18.9450440503
29.223, 337.056051848, 18.144183805
29.224, 341.376588002, 18.3501821305
29.225, 371.212655483, 19.0151338121
29.226, 358.570077154, 18.6892259001
29.227, 369.307028999, 18.9673818851
29.228, 382.375002841, 19.2854776449
29.229, 389.831344751, 19.4886978676
29.23, 315.517399829, 17.5266543231
29.231, 351.160699711, 18.5053418554
29.232, 381.890197155, 19.2855850563
29.233, 349.733717731, 18.4558009322
29.234, 348.513136436, 18.442847751
29.235, 365.035166238, 18.8729210335
29.236, 391.698555931, 19.5576057278
29.237, 361.814920677, 18.7819299415
29.238, 343.475812388, 18.3049507021
29.239, 415.495199623, 20.1513251812
29.24, 371.449534085, 19.0272677688
29.241, 377.700809916, 19.1968766487
29.242, 366.214946153, 18.9086485673
29.243, 383.289824646, 19.3316176262
29.244, 369.4317688, 18.9737884445
29.245, 354.007098841, 18.5780717523
29.246, 333.484627673, 18.0305137319
29.247, 368.619789295, 18.9571185555
29.248, 368.651426999, 18.958745597
29.249, 364.82560272, 18.8620862535
29.25, 365.265571928, 18.8848333882
29.251, 369.548665048, 18.9797921639
29.252, 346.647655086, 18.3957435502
29.253, 362.03145073, 18.7931700868
29.254, 370.689007175, 19.0132854602
29.255, 355.598691768, 18.6359390039
29.256, 355.615672178, 18.6112746364
29.257, 349.998151068, 18.4697553461
29.258, 366.79380959, 18.9133288676
29.259, 322.665044009, 17.7331143544
29.26, 339.545253521, 18.1992050114
29.261, 391.167907291, 19.53111031
29.262, 354.593883515, 18.608865846
29.263, 358.267466194, 18.6988835983
29.264, 366.206094466, 18.9081915312
29.265, 351.739118673, 18.5358231725
29.266, 365.646358023, 18.8792908548
29.267, 367.530357203, 18.9513081542
29.268, 378.45866453, 19.2105841329
29.269, 367.753810083, 18.9376569491
29.27, 349.825857458, 18.4864351127
29.271, 336.697805911, 18.124898941
29.272, 355.059365011, 18.6332940246
29.273, 382.076523585, 19.3196598663
29.274, 342.092003085, 18.2832313833
29.275, 347.606647049, 18.4207017138
29.276, 384.30869212, 19.3583847823
29.277, 351.302061924, 18.5127913111
29.278, 421.013116948, 20.2762715181
29.279, 369.732338834, 19.0143339685
29.28, 336.559913157, 18.1437970966
29.281, 365.346037275, 18.8889935795
29.282, 357.700093961, 18.6947649618
29.283, 349.35455726, 18.4615294051
29.284, 365.722339301, 18.9084490159
29.285, 339.779574201, 18.2117643097
29.286, 330.365544134, 17.9672813966
29.287, 350.462343336, 18.4942512401
29.288, 321.12387198, 17.7019885489
29.289, 336.670697096, 18.1234396368
29.29, 358.729746795, 18.7230111901
29.291, 340.389225454, 18.2444408617
29.292, 361.116218047, 18.7964064955
29.293, 347.35285484, 18.433166777
29.294, 330.474810506, 17.9732239644
29.295, 405.877354342, 19.9206927393
29.296, 398.680679581, 19.734671056
29.297, 344.071367935, 18.3366898072
29.298, 335.047123678, 18.1149932052
29.299, 336.161023314, 18.1222931204
29.3, 366.489560855, 18.9228276524
29.301, 317.982657007, 17.6363945325
29.302, 366.225611564, 18.9344690231
29.303, 371.620166157, 19.0610462278
29.304, 360.462341866, 18.7623716837
29.305, 339.950275504, 18.2209136881
29.306, 353.012088869, 18.6029057039
29.307, 369.340893184, 18.9942029777
29.308, 354.710139431, 18.614966884
29.309, 349.282089862, 18.483539735
29.31, 355.839610348, 18.648564877
29.311, 369.862673413, 19.0210367234
29.312, 342.290221877, 18.3200221734
29.313, 366.764887449, 18.9623504771
29.314, 382.455776779, 19.3388367648
29.315, 374.22679339, 19.1444166238
29.316, 388.341003652, 19.4874286166
29.317, 355.382907172, 18.6246303331
29.318, 353.824948638, 18.5941488969
29.319, 354.172440663, 18.6124102391
29.32, 359.527713005, 18.7391393588
29.321, 317.90566777, 17.6321244488
29.322, 373.440084571, 19.1796530774
29.323, 365.20664617, 18.856587366
29.324, 349.733717731, 18.4558009322
29.325, 344.683275957, 18.3173227255
29.326, 345.332435317, 18.3518206612
29.327, 354.69202899, 18.6140164593
29.328, 352.565437737, 18.5279592929
29.329, 369.782679615, 18.9918110082
29.33, 358.039513215, 18.6615720886
29.331, 353.631980865, 18.5840080871
29.332, 343.738796103, 18.2929932854
29.333, 365.067503535, 18.8745929251
29.334, 385.25130923, 19.3812791714
29.335, 396.578908804, 19.6547422189
29.336, 378.703487461, 19.2230113594
29.337, 367.634474497, 18.9315117065
29.338, 314.730477473, 17.5099905351
29.339, 345.99724067, 18.3612276472
29.34, 398.102263383, 19.7302407915
29.341, 317.927008485, 17.6062358736
29.342, 359.706651563, 18.7230373603
29.343, 376.670978816, 19.1693244838
29.344, 371.742566539, 19.0422781712
29.345, 369.43077847, 18.9737375818
29.346, 372.024757707, 19.0317665162
29.347, 345.08061923, 18.3384385308
29.348, 357.21139984, 18.6692239517
29.349, 362.538592276, 18.7941770072
29.35, 368.832459504, 18.968055609
29.351, 359.962380684, 18.7363482787
29.352, 372.15533118, 19.0384462971
29.353, 332.257122807, 17.9904739547
29.354, 371.736581664, 19.0419715997
29.355, 372.758552071, 19.0693054238
29.356, 344.253226086, 18.3203700736
29.357, 343.28327594, 18.2946898043
29.358, 366.090078585, 18.9022013237
29.359, 352.253581289, 18.5371990524
29.36, 354.316891995, 18.5943295038
29.361, 354.778009014, 18.592929302
29.362, 327.466912526, 17.8892228911
29.363, 358.974088938, 18.7102836179
29.364, 319.41307572, 17.6614577558
29.365, 352.891855649, 18.5707879767
29.366, 338.619274725, 18.1757136943
29.367, 349.406131782, 18.4642548442
29.368, 354.455809572, 18.6016198116
29.369, 318.246245732, 17.6239146681
29.37, 339.402267158, 18.1915411195
29.371, 352.495739781, 18.549942543
29.372, 344.655329517, 18.3417690994
29.373, 337.622337833, 18.1483780913
29.374, 375.771511816, 19.1483760433
29.375, 330.203997927, 17.9584955343
29.376, 353.214447264, 18.5620659319
29.377, 346.492262786, 18.3874972607
29.378, 370.25458323, 19.0160476876
29.379, 321.035970043, 17.6971429451
29.38, 333.755824698, 18.0451765418
29.381, 364.00024516, 18.8446310518
29.382, 344.845152367, 18.3518710377
29.383, 365.446177806, 18.8941710104
29.384, 380.467195769, 19.2629401395
29.385, 360.968174611, 18.7632864871
29.386, 328.768374822, 17.9069333952
29.387, 343.799649466, 18.3222090403
29.388, 331.587426787, 18.0071100824
29.389, 352.526979752, 18.5515865335
29.39, 364.399255641, 18.8652881953
29.391, 372.874626355, 19.0752434659
29.392, 363.294997333, 18.858761201
29.393, 331.459029636, 18.0001373764
29.394, 344.462017822, 18.3314814927
29.395, 352.945940437, 18.5736341663
29.396, 390.061862223, 19.5246503083
29.397, 341.927481425, 18.2744384634
29.398, 314.810393823, 17.5416183758
29.399, 355.547108794, 18.6332356837
29.4, 336.1077288, 18.1194200365
29.401, 392.926861841, 19.5945112777
29.402, 332.640076009, 18.0376836957
29.403, 348.761269129, 18.4559786004
29.404, 335.477486881, 18.1117950717
29.405, 345.216141095, 18.3716142101
29.406, 367.199679184, 18.9342570973
29.407, 328.463211117, 17.916921435
29.408, 329.785924015, 17.9623559572
29.409, 334.964094718, 18.1105040783
29.41, 326.787905008, 17.9056722462
29.411, 336.196427283, 18.1506093044
29.412, 319.914979982, 17.6892097847
29.413, 350.938146318, 18.5193598432
29.414, 342.937321117, 18.3284097126
29.415, 321.838348362, 17.7413741376
29.416, 330.304279994, 17.9639494812
29.417, 354.192454121, 18.6134619829
29.418, 376.268419798, 19.1736972308
29.419, 293.571220523, 17.0328680453
29.42, 390.799926375, 19.5127369319
29.421, 327.494687875, 17.8640906941
29.422, 343.9764596, 18.3056411937
29.423, 325.297190575, 17.7972824346
29.424, 339.174830258, 18.1793507833
29.425, 318.602943482, 17.6436679592
29.426, 364.828538864, 18.8622380569
29.427, 372.784562437, 19.0706360428
29.428, 319.952611146, 17.664295023
29.429, 371.366890838, 19.0230344207
29.43, 341.173995973, 18.2341681597
29.431, 330.671213353, 17.9573544076
29.432, 376.675022259, 19.1695302604
29.433, 375.421997636, 19.1554661211
29.434, 357.761290828, 18.672465028
29.435, 335.51090275, 18.0872454063
29.436, 305.024046535, 17.2666033138
29.437, 345.786074289, 18.3759281594
29.438, 323.523008352, 17.7534623561
29.439, 337.393264544, 18.1360646031
29.44, 347.870076002, 18.4346615911
29.441, 358.098261689, 18.690052388
29.442, 339.461450723, 18.1947132853
29.443, 343.843058629, 18.3245224567
29.444, 387.043684257, 19.4223275356
29.445, 340.758948187, 18.2380654999
29.446, 334.195328797, 18.0689392104
29.447, 333.895382419, 18.079179553
29.448, 342.373902913, 18.2722063531
29.449, 332.489665462, 18.0030652651
29.45, 352.321654729, 18.5407813891
29.451, 348.946897133, 18.4658017854
29.452, 314.921206338, 17.5206017115
29.453, 333.855284527, 18.0505540365
29.454, 334.943219633, 18.0829509934
29.455, 359.481139818, 18.7112992821
29.456, 374.634311696, 19.1152753719
29.457, 329.178177201, 17.9292539847
29.458, 332.294521501, 17.9924989533
29.459, 333.587505327, 18.0360760182
29.46, 300.161872991, 17.1013713712
29.461, 354.417739129, 18.5996218985
29.462, 344.081542608, 18.3372320489
29.463, 334.048997988, 18.0610275424
29.464, 370.580642704, 19.0077272576
29.465, 339.19574172, 18.1804716118
29.466, 354.001402204, 18.5777727963
29.467, 345.782358706, 18.3757307041
29.468, 363.849865327, 18.8368457481
29.469, 334.75891914, 18.0730009584
29.47, 311.541615993, 17.4409339778
29.471, 352.28761472, 18.5389900477
29.472, 341.628255984, 18.258446251
29.473, 337.344286559, 18.15969987
29.474, 354.187587242, 18.587543671
29.475, 331.286207278, 17.9907521254
29.476, 348.50845808, 18.4426001787
29.477, 376.825702381, 19.1771985872
29.478, 316.315429548, 17.570984021
29.479, 334.088485701, 18.0631625246
29.48, 377.560601195, 19.2145986382
29.481, 377.746434527, 19.1991955477
29.482, 344.637746761, 18.3408333853
29.483, 310.725008973, 17.4225540462
29.484, 318.160825404, 17.6191842413
29.485, 330.700678904, 17.9855080574
29.486, 323.207478007, 17.7629255915
29.487, 365.1351364, 18.878089656
29.488, 351.852572231, 18.5418019078
29.489, 316.65381575, 17.5897810129
29.49, 382.908893823, 19.3370295851
29.491, 333.726266987, 18.043578445
29.492, 337.777342276, 18.1567101206
29.493, 318.195854994, 17.6482192145
29.494, 333.049634895, 18.0333855045
29.495, 344.968417602, 18.3584309319
29.496, 353.382291051, 18.5708864302
29.497, 306.821386522, 17.3129316607
29.498, 336.943791872, 18.1381406985
29.499, 388.335780336, 19.4871665041
29.5, 346.681171091, 18.3975221626
29.501, 344.40378936, 18.328382707
29.502, 345.824163617, 18.3779523206
29.503, 351.664468345, 18.531889276
29.504, 338.290393079, 18.2106300654
29.505, 354.00194152, 18.6034501969
29.506, 344.303685364, 18.3490707637
29.507, 326.528811111, 17.8914757281
29.508, 359.951314849, 18.7612181408
29.509, 355.133879044, 18.6372044746
29.51, 371.356495255, 19.0475220876
29.511, 336.290264917, 18.1292604784
29.512, 373.237323421, 19.0937980533
29.513, 357.920394698, 18.7062787147
29.514, 350.129777305, 18.5024956594
29.515, 362.693324729, 18.8275281809
29.516, 352.773306671, 18.5645493858
29.517, 342.184903631, 18.2881964867
29.518, 346.735182732, 18.4003884284
29.519, 353.847776484, 18.595348542
29.52, 344.783089706, 18.3485682047
29.521, 335.24392963, 18.0991857575
29.522, 333.329879468, 18.0485596944
29.523, 326.452219227, 17.8872790331
29.524, 320.893549489, 17.7162433801
29.525, 361.132741146, 18.7972665369
29.526, 344.043621885, 18.3352111294
29.527, 360.496238565, 18.7641360358
29.528, 325.473782212, 17.8336675859
29.529, 349.799536314, 18.4850441803
29.53, 332.522869202, 18.0313280595
29.531, 328.174697744, 17.9011836864
29.532, 315.721233597, 17.5651111275
29.533, 322.318206383, 17.7408784586
29.534, 335.298908041, 18.1021539379
29.535, 336.587988647, 18.1453106339
29.536, 358.618883431, 18.7172249512
29.537, 334.277078463, 18.0733591697
29.538, 351.634239253, 18.5302962741
29.539, 317.595399408, 17.6420849786
29.54, 342.793220879, 18.320708223
29.541, 347.031614872, 18.4161193573
29.542, 326.202395757, 17.8468069702
29.543, 328.585121328, 17.9235713599
29.544, 357.122773688, 18.6901493382
29.545, 350.093053072, 18.5005549791
29.546, 318.960441719, 17.6634655798
29.547, 337.286853819, 18.1829861484
29.548, 321.564104698, 17.7262564257
29.549, 370.034935519, 19.0298956975
29.55, 327.768269744, 17.9056857648
29.551, 351.968594634, 18.5737376399
29.552, 370.447821875, 19.0511293258
29.553, 348.445962474, 18.4651795143
29.554, 372.378302824, 19.0999323792
29.555, 325.104378223, 17.8402406987
29.556, 360.9928286, 18.7899839698
29.557, 345.49862682, 18.3866474549
29.558, 316.136813944, 17.5882318878
29.559, 340.721017418, 18.2622245
29.56, 340.564206391, 18.2538196231
29.561, 400.828391934, 19.7925163237
29.562, 329.675902802, 17.9563634632
29.563, 321.913695798, 17.7455276733
29.564, 330.874291418, 17.9949501586
29.565, 333.214322196, 18.0423027026
29.566, 303.14249014, 17.215372208
29.567, 347.335096419, 18.432224381
29.568, 342.532117144, 18.3067534391
29.569, 351.608339217, 18.5547265983
29.57, 323.753480643, 17.7929329548
29.571, 334.267143414, 18.0993090131
29.572, 316.591889379, 17.6135499524
29.573, 343.120392134, 18.3381940096
29.574, 348.469412826, 18.4664222176
29.575, 349.176277841, 18.5038810801
29.576, 335.814417777, 18.1299853337
29.577, 350.107176865, 18.5013013465
29.578, 362.751194898, 18.8559686757
29.579, 345.745250019, 18.399772178
29.58, 337.504024711, 18.168298791
29.581, 332.00540539, 18.0298087317
29.582, 358.891826975, 18.7314705639
29.583, 368.498162775, 19.0012120092
29.584, 328.897376309, 17.9406041593
29.585, 342.618800051, 18.3113862385
29.586, 313.981077291, 17.5226445223
29.587, 339.320479922, 18.2133515544
29.588, 353.631499455, 18.6097114261
29.589, 330.655302606, 17.9830402192
29.59, 385.728294421, 19.4298929426
29.591, 338.853593611, 18.2145623833
29.592, 347.690610203, 18.4510906283
29.593, 348.998495541, 18.4685323039
29.594, 302.441755963, 17.2033538017
29.595, 365.665303818, 18.9055001871
29.596, 344.712621333, 18.3708643005
29.597, 363.802496574, 18.8851056513
29.598, 357.37664355, 18.7034357091
29.599, 356.852734213, 18.7016598827
29.6, 343.829376622, 18.349883757
29.601, 327.39307592, 17.9119500817
29.602, 336.036094779, 18.1419532557
29.603, 331.971807517, 18.0546397386
29.604, 323.723002023, 17.7912579024
29.605, 365.544402412, 18.9245735081
29.606, 350.89993219, 18.5431942471
29.607, 368.517034496, 19.0021851092
29.608, 341.601931854, 18.2831835853
29.609, 360.621633313, 18.7961561738
29.61, 350.500275029, 18.5220744927
29.611, 342.813535372, 18.3217939385
29.612, 333.738105886, 18.0706636201
29.613, 374.737256928, 19.1454803315
29.614, 330.412846116, 17.9965023447
29.615, 362.192036969, 18.7762114115
29.616, 337.932489111, 18.1650498041
29.617, 347.820239529, 18.4061805761
29.618, 335.35168736, 18.0786621746
29.619, 347.108904993, 18.3943248938
29.62, 332.780578637, 18.0188171197
29.621, 303.59640062, 17.2134021056
29.622, 367.802254762, 18.9653282599
29.623, 336.999226503, 18.1148836843
29.624, 365.162588769, 18.8795089888
29.625, 352.989956791, 18.5502685465
29.626, 346.363959866, 18.3806885384
29.627, 377.56704128, 19.1900777752
29.628, 335.368771037, 18.0795831481
29.629, 346.892171801, 18.3828395626
29.63, 343.391032898, 18.3004325254
29.631, 378.00924395, 19.2125529987
29.632, 339.223778051, 18.2081609889
29.633, 334.626987197, 18.0922776856
29.634, 350.218817835, 18.4814001539
29.635, 362.420087042, 18.7880336382
29.636, 334.264559082, 18.0463113937
29.637, 327.948301107, 17.8888342646
29.638, 355.537558034, 18.6327351549
29.639, 333.472107769, 18.0298368183
29.64, 325.917010462, 17.8311933011
29.641, 347.878963347, 18.4092881617
29.642, 355.116879164, 18.6106885446
29.643, 322.668374198, 17.7601522214
29.644, 406.076945065, 19.9065121106
29.645, 318.138623629, 17.6179547463
29.646, 358.19149667, 18.6949185571
29.647, 339.64368353, 18.204480738
29.648, 344.482356209, 18.3325638552
29.649, 375.60616735, 19.139950503
29.65, 323.234387152, 17.7644044717
29.651, 341.846657275, 18.2701187874
29.652, 343.234485212, 18.2920895867
29.653, 334.313025037, 18.0753026932
29.654, 333.77284515, 18.0460967866
29.655, 350.714687899, 18.5075677171
29.656, 345.468680142, 18.3590610486
29.657, 354.172381122, 18.5867456633
29.658, 319.13101775, 17.6458617915
29.659, 313.37242836, 17.4886770649
29.66, 358.334807894, 18.7023983317
29.661, 334.457788214, 18.083129604
29.662, 337.180168025, 18.150865147
29.663, 347.588912636, 18.4197619149
29.664, 330.108210013, 17.9532860068
29.665, 335.015196837, 18.0868369065
29.666, 370.074621149, 19.0068049458
29.667, 367.92851498, 18.9466534607
29.668, 337.309817486, 18.157844353
29.669, 329.021731257, 17.920732888
29.67, 339.974022958, 18.2221865221
29.671, 333.260893781, 18.0448243789
29.672, 329.478226681, 17.9455966942
29.673, 333.412341382, 18.053024697
29.674, 325.631338987, 17.8423005859
29.675, 360.472025986, 18.7628757505
29.676, 352.576217612, 18.5541776556
29.677, 335.224105774, 18.098115505
29.678, 341.368007585, 18.2445371808
29.679, 349.153382362, 18.4767287068
29.68, 331.013977204, 17.975968462
29.681, 307.851699364, 17.3434674318
29.682, 357.342965808, 18.7016731724
29.683, 318.827465038, 17.6561015661
29.684, 333.351387339, 18.0497242648
29.685, 361.083176384, 18.7946866488
29.686, 340.064476329, 18.2270347108
29.687, 367.290432969, 18.9389367188
29.688, 333.047811016, 18.0597934643
29.689, 331.555318175, 18.0053663995
29.69, 338.1504796, 18.1767675531
29.691, 325.596313189, 17.8403814192
29.692, 327.302369554, 17.8802340565
29.693, 324.49265556, 17.8066721581
29.694, 373.909229472, 19.1031760688
29.695, 366.558525242, 18.9263884666
29.696, 348.825935252, 18.4594006449
29.697, 329.291405981, 17.9354211843
29.698, 367.263794056, 18.9375631118
29.699, 358.842608584, 18.7289017317
29.7, 349.777918338, 18.4839017853
29.701, 346.011015701, 18.387882103
29.702, 346.611048268, 18.4197693193
29.703, 349.33096719, 18.4861262577
29.704, 330.071860635, 17.9513091072
29.705, 329.721144574, 17.9588276339
29.706, 357.017100999, 18.6846189199
29.707, 328.395228064, 17.913213114
29.708, 305.637099079, 17.3013065945
29.709, 332.6248613, 18.0368586655
29.71, 351.586072379, 18.5277579932
29.711, 306.974003196, 17.3215433226
29.712, 359.904102192, 18.83571117
29.713, 354.14484131, 18.5597467426
29.714, 354.335407933, 18.5697338096
29.715, 338.895954386, 18.1644033821
29.716, 318.79388884, 17.6272207638
29.717, 336.037594681, 18.0893588763
29.718, 359.255910658, 18.6995759126
29.719, 386.50586164, 19.395338936
29.72, 357.655817901, 18.6669601297
29.721, 367.188392638, 18.9085405095
29.722, 361.01513711, 18.740412917
29.723, 388.654398277, 19.454199326
29.724, 367.004563987, 18.8990741659
29.725, 318.76482988, 17.625613993
29.726, 339.801788324, 18.1868364878
29.727, 347.550649802, 18.4177342544
29.728, 389.498334015, 19.472049782
29.729, 361.405872301, 18.7606961076
29.73, 342.121515631, 18.2587366568
29.731, 333.25673385, 18.0181921964
29.732, 320.612647465, 17.6738072416
29.733, 350.849162581, 18.4889245824
29.734, 354.02893765, 18.5792178394
29.735, 350.555517865, 18.4991681539
29.736, 362.429797671, 18.7885370419
29.737, 341.806325466, 18.2419152236
29.738, 354.893114214, 18.5989616456
29.739, 327.588647927, 17.8692160013
29.74, 360.644024995, 18.7464370457
29.741, 343.18938914, 18.2896862693
29.742, 332.306098994, 17.993125831
29.743, 343.935904599, 18.3034829492
29.744, 342.249039405, 18.265542493
29.745, 347.400479641, 18.4097762946
29.746, 355.224577272, 18.6163327031
29.747, 332.6859314, 18.0136923277
29.748, 347.037250764, 18.3905277248
29.749, 346.430888663, 18.384240286
29.75, 340.124193874, 18.2040922446
29.751, 340.366856273, 18.2170799967
29.752, 336.627332071, 18.1211052387
29.753, 366.743630848, 18.9107414547
29.754, 333.323729105, 18.0218144289
29.755, 352.865993752, 18.5437540618
29.756, 337.773714815, 18.156515132
29.757, 337.34350713, 18.1333899686
29.758, 307.583836887, 17.3283768406
29.759, 326.037756761, 17.8377994325
29.76, 330.575437569, 17.9521532301
29.761, 356.624738671, 18.6640844958
29.762, 331.808000411, 17.9925637071
29.763, 329.208246, 17.9308917334
29.764, 338.841160937, 18.1876236491
29.765, 333.592874599, 18.0363663187
29.766, 348.133662528, 18.4227665008
29.767, 344.657180438, 18.3418676012
29.768, 372.91266641, 19.0771894908
29.769, 349.213976828, 18.4541004773
29.77, 356.296355816, 18.6468984604
29.771, 365.719909776, 18.8830885268
29.772, 342.680939976, 18.2885926621
29.773, 328.666083607, 17.9013619288
29.774, 353.873276311, 18.5710488294
29.775, 321.404272997, 17.7174456856
29.776, 354.702513757, 18.6145666933
29.777, 311.419493654, 17.4340972422
29.778, 346.58678304, 18.418479805
29.779, 336.79452958, 18.1301057071
29.78, 363.269789709, 18.8320826379
29.781, 312.529378207, 17.4688658688
29.782, 364.7667655, 18.8843145224
29.783, 368.688955449, 19.0110500285
29.784, 305.211973825, 17.27724138
29.785, 299.706029563, 17.1031940091
29.786, 335.794626426, 18.102540825
29.787, 356.667865892, 18.6663415744
29.788, 341.952287406, 18.2757642281
29.789, 368.568540332, 18.9796118699
29.79, 315.127292869, 17.5592763765
29.791, 344.561883863, 18.3367961352
29.792, 324.638112645, 17.841550804
29.793, 342.765609818, 18.2931114202
29.794, 327.043062453, 17.892800551
29.795, 352.558570686, 18.5790063637
29.796, 331.03442339, 17.9770788079
29.797, 350.60259454, 18.5016524375
29.798, 332.362849862, 18.0226508783
29.799, 323.126777447, 17.7584904279
29.8, 354.811210577, 18.6202710347
29.801, 340.885267761, 18.2448263632
29.802, 338.641076452, 18.2031388448
29.803, 331.527674074, 18.0038651654
29.804, 353.375411001, 18.5962348771
29.805, 353.525605958, 18.578417891
29.806, 340.884352065, 18.2447773534
29.807, 356.715797262, 18.66885008
29.808, 341.102426569, 18.2564491146
29.809, 356.77045474, 18.6717105988
29.81, 338.875928696, 18.2686524771
29.811, 337.6081112, 18.1214385242
29.812, 368.654017708, 18.9338436267
29.813, 338.609381553, 18.1490434332
29.814, 353.09796295, 18.5303608678
29.815, 383.359532936, 19.3105737671
29.816, 388.881838157, 19.4412295268
29.817, 359.921386218, 18.7088739602
29.818, 350.838818873, 18.4883794934
29.819, 336.305577052, 18.0775976072
29.82, 359.042476146, 18.7138480647
29.821, 358.303159639, 18.6753137472
29.822, 360.059942983, 18.7414264794
29.823, 368.079820829, 18.929349438
29.824, 346.279716017, 18.3503837238
29.825, 354.039383251, 18.579766018
29.826, 360.430501534, 18.735338001
29.827, 382.261961634, 19.3043592892
29.828, 342.692278222, 18.2631936008
29.829, 372.658569774, 19.0392793513
29.83, 372.929001978, 19.0530958436
29.831, 388.403650819, 19.4416480952
